video_id,frame,window_index,keypoint_5_x,keypoint_5_y,keypoint_5_confidence,keypoint_6_x,keypoint_6_y,keypoint_6_confidence,keypoint_7_x,keypoint_7_y,keypoint_7_confidence,keypoint_8_x,keypoint_8_y,keypoint_8_confidence,keypoint_11_x,keypoint_11_y,keypoint_11_confidence,keypoint_12_x,keypoint_12_y,keypoint_12_confidence,keypoint_13_x,keypoint_13_y,keypoint_13_confidence,keypoint_14_x,keypoint_14_y,keypoint_14_confidence
1,18,0,155.95839154720306,139.68956756591797,0.7675654,139.9488107562065,76.92425298690796,0.5199077,251.9267772436142,138.43801307678223,0.41920882,267.8064420223236,84.0525131225586,0.3740061,251.96179223060608,118.27137756347656,0.43383905,248.23628902435303,68.06250619888306,0.32160613,322.52463388442993,131.19912433624268,0.4650319,298.2417277097702,94.17164373397827,0.2727913
1,19,0,150.4095317721367,138.92883586883545,0.7527146,138.0251447558403,78.38747310638428,0.50350523,249.87066876888275,138.54663181304932,0.48860082,267.2570444345474,80.24042892456055,0.42047817,265.442232131958,118.59164762496948,0.42241326,262.84952342510223,76.64851474761963,0.26136383,327.17218148708344,132.56604957580566,0.5219822,341.1599451303482,80.24412679672241,0.057313677
1,20,0,151.29496151208878,139.58868789672852,0.78375024,140.57505595684052,77.26387071609497,0.55357766,250.08626866340637,140.70012378692627,0.45019004,266.3960667848587,79.06739521026611,0.3734045,258.6728118658066,120.74301528930664,0.55756307,256.2644968032837,78.0329065322876,0.38656697,324.23267459869385,132.8691749572754,0.39800718,335.48685705661774,74.5091061592102,0.06658381
1,21,0,150.6775398850441,139.28527641296387,0.7899774,137.4541135430336,74.98824167251587,0.52845,250.10490608215332,140.76602745056152,0.47175008,260.3928881883621,75.46340751647949,0.42198017,266.08649265766144,119.15615606307983,0.48471338,263.94016790390015,78.04623889923096,0.39155072,325.6976671218872,130.76442050933838,0.28862175,336.3535478115082,74.87749147415161,0.045034964
1,22,0,151.51701086759567,139.8835163116455,0.8232696,140.47510200738907,76.89527797698975,0.5691755,240.47718119621277,144.0103702545166,0.22624348,261.0908772945404,75.13126420974731,0.38340515,259.01143395900726,119.1349630355835,0.52906466,257.18158984184265,78.6361174583435,0.4187817,325.46508026123047,131.8474464416504,0.39626706,348.35416650772095,71.79139184951782,0.12060415
1,23,0,151.89628487825394,139.9131565093994,0.80096984,142.9690501689911,77.79471921920776,0.49825174,239.95182943344116,144.54166221618652,0.36134663,254.09476101398468,78.67456245422363,0.34873757,266.9364757537842,120.05473899841309,0.42711613,267.18246936798096,82.62597846984863,0.29316658,327.01409351825714,131.7351942062378,0.15530598,365.243882894516,73.8778715133667,0.1289769
1,24,0,151.67916148900986,139.90528869628906,0.8177818,143.94901275634766,87.15037870407104,0.45274362,235.85088634490967,144.36672496795654,0.6294118,235.16272377967834,88.65927505493164,0.2632664,262.74638283252716,124.76290988922119,0.6073772,260.0160263776779,91.47269058227539,0.47211134,328.5676772594452,131.38370323181152,0.18478869,360.00902807712555,82.35310125350952,0.12879987
1,25,0,151.3805565237999,139.95484161376953,0.8447492,140.46604990959167,88.89361429214478,0.49659455,230.35340642929077,146.49313735961914,0.51964194,227.70638513565063,88.64399003982544,0.31440532,262.8257569074631,125.17031955718994,0.66373235,260.0132840871811,91.78356218338013,0.5082735,328.6154896020889,130.39949703216553,0.14850074,361.1454027891159,89.12735271453857,0.1272928
1,26,0,153.16296917200089,140.85939693450928,0.86331135,146.26570230722427,95.70470142364502,0.57578945,230.66239655017853,146.34352016448975,0.50903237,224.56262838840485,92.0758728981018,0.5468371,266.8936655521393,128.27761936187744,0.7841819,265.98690688610077,99.08568668365479,0.63948846,338.34546637535095,127.26451683044434,0.16615471,319.8785012960434,98.15453815460205,0.13279274
1,27,0,152.82650536298752,140.29737758636475,0.8408575,145.35804224014282,95.21256256103516,0.55855924,236.87632524967194,144.59823894500732,0.6369792,227.34772908687592,91.68428468704224,0.48693034,268.0859271287918,127.45755004882812,0.665967,267.3623433113098,97.95289325714111,0.512157,336.07213294506073,128.5229663848877,0.13447711,319.7386190891266,97.0271520614624,0.085629694
1,28,0,154.104920566082,140.96316623687744,0.8507941,143.85971057415009,89.57686233520508,0.4729765,239.21963787078857,146.1644058227539,0.46271214,233.57834005355835,87.10666227340698,0.29210752,268.468248128891,126.66147041320801,0.5924529,267.173810839653,94.85434103012085,0.50526476,336.55477607250214,128.81600666046143,0.09908113,331.9122813940048,91.47844123840332,0.038243726
1,29,0,155.492405295372,141.52774620056152,0.63864815,144.05631756782532,89.46552562713623,0.47292122,239.87344563007355,146.3268117904663,0.42772576,236.11732017993927,87.96505498886108,0.31166527,269.9411120414734,127.14878845214844,0.5495214,267.6502330303192,95.49247789382935,0.44237363,323.0797699689865,128.62029838562012,0.056683574,301.07451379299164,97.21896934509277,0.11937379
1,30,0,153.56955182552338,141.66925239562988,0.55873,142.52667808532715,85.51712799072266,0.46492553,239.10184633731842,147.37340259552002,0.4805294,237.64033246040344,81.22929859161377,0.2776246,264.31357645988464,126.63223075866699,0.52064455,261.5699909925461,94.66918277740479,0.46086305,315.6159915924072,129.6619110107422,0.1094767,305.8791083097458,97.70447778701782,0.29042062
1,31,0,154.440127491951,140.9315948486328,0.8287027,144.5988848209381,86.27459812164307,0.5986178,238.04088461399078,146.93563747406006,0.48597062,236.3302285671234,87.23991441726685,0.24787952,267.5789842605591,127.34077739715576,0.6446918,266.72445607185364,97.11871910095215,0.52989906,321.4076075553894,129.9394588470459,0.15121122,307.1861906051636,97.03241634368896,0.30675176
1,32,0,156.9194120168686,141.57442378997803,0.62395024,147.36599558591843,90.12795972824097,0.66927373,237.054701089859,146.8514804840088,0.51607454,230.51875638961792,92.64579582214355,0.44320783,273.2064436674118,127.9091625213623,0.7953328,268.77033174037933,99.24428033828735,0.55929387,319.50575292110443,131.4675168991089,0.17974187,307.9951663017273,97.4827127456665,0.36310706
1,33,0,157.31931668519974,141.6133909225464,0.619649,151.07004290819168,89.59692525863647,0.49643233,239.5970836877823,146.47143650054932,0.4259955,234.24933791160583,92.9621033668518,0.47572285,267.3392115831375,127.68013763427734,0.7886281,265.8278032541275,99.03754997253418,0.66751456,331.47201681137085,129.32506847381592,0.20450877,309.49913489818573,95.84135818481445,0.3997027
1,34,0,157.67765533924103,141.02751064300537,0.767479,146.65140038728714,85.11893081665039,0.5744897,244.4463165998459,144.30117893218994,0.45454085,240.18078529834747,84.35829210281372,0.24767163,261.9719650745392,126.73392581939697,0.68752354,259.7241755723953,95.33631610870361,0.5693538,318.63525342941284,130.42544651031494,0.26608503,307.23583114147186,95.04981327056885,0.5061898
1,35,0,155.48182970285416,143.41682243347168,0.601593,144.49397951364517,85.21815824508667,0.50257015,245.43732452392578,145.57720947265625,0.4507046,245.53076553344727,80.01999425888062,0.25648168,260.97595500946045,126.7448263168335,0.62337285,259.1096485853195,96.45425367355347,0.56762266,310.04228615760803,131.69262218475342,0.31435874,304.8494544029236,95.11189031600952,0.55696344
1,36,0,153.0716483592987,144.19826793670654,0.57227564,137.99204683303833,81.11851263046265,0.5032092,250.05485928058624,146.10884475708008,0.42630947,253.80641424655914,75.71438360214233,0.23441593,266.7095766067505,125.71857738494873,0.5999626,265.2458790540695,94.97301626205444,0.6275121,315.2087868452072,131.59024047851562,0.40524462,306.41667342185974,94.42573118209839,0.5645125
1,37,0,152.57152312994003,142.89756107330322,0.51599467,143.78469115495682,81.51846933364868,0.48937955,243.69368481636047,146.68674278259277,0.4102758,252.97595727443695,76.40322494506836,0.20919698,266.11731803417206,124.49152755737305,0.7489289,265.9702500104904,92.23004627227783,0.593763,317.26748526096344,131.51513862609863,0.3403041,308.3418883085251,92.93041753768921,0.4956146
1,38,0,152.55872577428818,140.43188858032227,0.6398076,142.4448664188385,81.95740747451782,0.4535678,234.41682076454163,146.83173942565918,0.4221029,244.49715054035187,76.61225843429565,0.2233823,265.2681474685669,124.57381057739258,0.7847866,265.294021487236,93.55243968963623,0.62880707,319.97630965709686,130.74479389190674,0.38744125,311.1375011205673,92.8443865776062,0.45661876
1,39,0,154.70885926485062,139.54199600219727,0.6335255,138.34405028820038,81.57031106948853,0.49092132,241.14637625217438,145.5004768371582,0.3841208,250.30892741680145,74.31973505020142,0.25204685,266.29371333122253,122.0679407119751,0.73222744,265.0213921070099,87.25775289535522,0.64299965,319.20331382751465,130.46630191802979,0.39776862,310.64363491535187,91.78089427947998,0.4159953
1,40,0,152.0854521393776,141.1564712524414,0.64172107,135.5606508255005,78.1607084274292,0.44194683,248.5983475446701,151.01273822784424,0.17088939,263.643213391304,70.59247303009033,0.3187939,265.3811399936676,120.39324808120728,0.6748599,265.87107050418854,81.80509376525879,0.44807655,315.1080584526062,130.15848445892334,0.47978833,308.529785990715,92.6950626373291,0.532143
1,41,0,153.51033866405487,141.94795894622803,0.42762527,136.1317582130432,78.28196573257446,0.4445797,250.2637050151825,154.65585041046143,0.13434333,258.324515581131,70.75329828262329,0.27115163,265.0233726501465,120.81698703765869,0.684021,265.44891011714935,82.58909273147583,0.5058644,314.7708328962326,130.06937789916992,0.42245024,307.83941435813904,92.59805965423584,0.5595113
1,42,0,155.13407933712006,139.60440921783447,0.669574,137.0061172246933,81.6803388595581,0.39342138,240.73206186294556,144.51466846466064,0.28741238,251.21142029762268,74.42514944076538,0.30072132,264.9389456510544,118.86601257324219,0.61604446,258.8940486907959,78.85675239562988,0.49902946,316.42209804058075,130.86967754364014,0.4360302,308.6403663158417,91.84686946868896,0.49397075
1,43,0,156.4918813109398,140.9725217819214,0.7745575,137.71725916862488,81.17327976226807,0.45231,258.7180596590042,142.71426963806152,0.35868156,263.3360768556595,74.34300947189331,0.37768072,273.84189331531525,117.66684341430664,0.621992,266.03347504138947,78.87833166122437,0.49518004,312.2113617658615,130.25876331329346,0.27816164,307.3029156923294,91.44147682189941,0.30720782
1,44,0,158.01918476819992,139.37582778930664,0.7488503,143.88562268018723,81.68492364883423,0.41288763,261.93375074863434,139.49254322052002,0.43289128,267.98238027095795,75.44157075881958,0.3108876,266.45444202423096,118.2885365486145,0.4224836,262.70555317401886,78.31031847000122,0.338414,315.3400105237961,129.46734714508057,0.2718793,306.8022953271866,92.50818061828613,0.4005864
1,45,0,159.00489854812622,140.21613883972168,0.7759154,145.84351652860641,81.76181364059448,0.4750366,264.7756270170212,140.570161819458,0.42057705,274.4811009168625,75.48565912246704,0.35260582,267.6364200115204,120.46900796890259,0.36620772,263.9394061565399,80.52145290374756,0.22694926,312.70030200481415,129.67188167572021,0.23337644,306.64750826358795,93.37361860275269,0.38290042
1,46,0,159.2337020635605,140.10425853729248,0.7330779,142.29901719093323,78.60908794403076,0.3997174,264.2767586708069,140.0774793624878,0.45167813,276.2265434265137,74.25813007354736,0.31785715,265.36519408226013,117.25545692443848,0.43789524,256.20906698703766,73.78194856643677,0.30018443,312.52502393722534,128.5480432510376,0.3369527,307.3163478374481,93.32133340835571,0.42917788
1,47,0,160.4529168009758,140.24669456481934,0.7335854,137.91365033388138,77.83857154846191,0.44505927,264.94443023204803,140.0560073852539,0.45650366,268.48066461086273,72.52249050140381,0.31073576,259.6648862361908,118.64655065536499,0.4705529,255.95789349079132,78.24745464324951,0.32735214,318.5560824871063,129.73486709594727,0.45140514,310.2029894590378,92.13802862167358,0.5433519
1,48,0,162.06416481733322,140.16442584991455,0.69201887,135.51889437437057,77.35464382171631,0.4116282,267.1031206846237,139.4025354385376,0.41052884,260.3612756729126,69.81051969528198,0.2953549,264.95814168453217,117.9399209022522,0.45017615,256.78101229667664,74.67223453521729,0.34062126,318.156622171402,129.191987991333,0.3611951,311.4696229696274,91.7355899810791,0.46399504
1,49,0,160.5691848397255,140.41815567016602,0.66616637,139.2336569428444,74.49713277816772,0.4074685,267.160480260849,139.5802764892578,0.4353403,267.5157846212387,68.93260765075684,0.33160168,263.8443400859833,116.9066481590271,0.4249865,263.2443116903305,74.91656589508057,0.38848937,322.07786905765533,128.8983612060547,0.37397406,312.95261812210083,92.2628264427185,0.39378434
1,50,0,163.7069364786148,140.62410640716553,0.70813,144.0240575671196,74.25687837600708,0.52946895,267.7598738670349,139.14022254943848,0.46064952,273.4713793992996,72.34698820114136,0.3524186,266.45781910419464,118.37069082260132,0.39648753,266.10347962379456,77.47743892669678,0.30910075,322.5939528942108,131.2140588760376,0.47628242,311.64650070667267,92.8859429359436,0.42043406
1,51,0,163.520549595356,140.17020511627197,0.6058935,146.4657879471779,74.04754447937012,0.39357558,263.59225249290466,139.4269256591797,0.37341657,267.2328716516495,72.66484069824219,0.29120693,278.62586987018585,116.94086599349976,0.3183386,277.2918725013733,74.50408506393433,0.3538425,322.4411463737488,130.62932300567627,0.38127396,312.68082666397095,92.69653606414795,0.23448674
1,52,0,163.36804777383804,138.79439640045166,0.57880527,144.16140061616898,74.00869178771973,0.5874305,269.86788272857666,137.3929672241211,0.45625535,273.5095429420471,71.79222869873047,0.42871517,280.30079996585846,114.82465314865112,0.2924122,278.2440059185028,73.58781385421753,0.2793056,320.57996904850006,130.2531270980835,0.44153544,309.6106547117233,92.98673677444458,0.23672405
1,53,0,160.44995868206024,140.15027809143066,0.5853497,142.8323165178299,74.26270055770874,0.49489388,265.9627341032028,138.805926322937,0.38712448,273.71206617355347,70.07499265670776,0.29632726,264.3419896364212,116.30869436264038,0.40217522,264.01778995990753,74.52763843536377,0.30677286,325.1322728395462,129.88735961914062,0.43958122,310.8440252542496,92.6805214881897,0.25446877
1,54,0,160.24540412425995,140.58073329925537,0.6338549,147.60234040021896,74.28952264785767,0.40252987,247.95137012004852,143.30733108520508,0.3374458,273.4033807516098,76.4276294708252,0.2633338,260.23525726795197,119.41510009765625,0.34541443,258.9347006082535,82.02264595031738,0.26318038,324.4097046852112,129.72688484191895,0.42737544,310.3766678571701,91.66326332092285,0.3777706
1,55,0,158.65091454982758,139.04261875152588,0.575013,149.24725764989853,71.2013487815857,0.46774375,238.3494176864624,144.0252046585083,0.46114862,274.28451931476593,70.7623462677002,0.24531378,258.52653098106384,113.43660640716553,0.2873012,259.3642245531082,75.69937038421631,0.21635203,326.40685391426086,129.68080806732178,0.44997793,309.18158781528473,89.9445252418518,0.34130996
1,56,0,159.379259288311,139.36828899383545,0.719643,143.16525089740753,78.09366035461426,0.35988796,233.8022176027298,143.9510326385498,0.57483876,256.33366346359253,84.05123996734619,0.27689892,260.2510508298874,116.0602502822876,0.3056131,263.4071478843689,81.50266218185425,0.2945168,328.16110730171204,129.47753238677979,0.5339053,325.96135866642,76.52218627929688,0.14260995
1,57,0,159.20426052808762,138.9799337387085,0.7311764,141.55490428209305,78.10202169418335,0.27909318,233.45247399806976,143.91320991516113,0.53977495,258.448553442955,79.5148377418518,0.21383594,258.4714820384979,112.95006084442139,0.36017922,257.94620645046234,77.90355968475342,0.30767944,327.0052572488785,129.53614044189453,0.54770976,329.3728950023651,72.24861907958984,0.13212639
1,58,0,158.69985681772232,139.49224281311035,0.582464,137.0902395248413,77.79234457015991,0.37124145,233.21503734588623,143.9382152557373,0.5196748,252.27479422092438,79.17466926574707,0.20290527,257.17547047138214,112.36297178268433,0.4044645,255.0146725177765,77.38045740127563,0.3278854,326.95495653152466,129.96752548217773,0.5025859,322.56404161453247,72.08649206161499,0.1572101
1,59,0,158.15907967090607,139.20684146881104,0.69514406,130.0319773554802,78.24373531341553,0.33600545,233.81501495838165,143.8124589920044,0.5008229,245.87065720558167,78.5793046951294,0.13187005,257.2837655544281,111.50887775421143,0.41260812,253.61628210544586,74.49686098098755,0.38674617,326.97057235240936,130.11461067199707,0.47745857,318.0083099603653,69.87557935714722,0.1739691
1,60,1,158.27393847703934,140.19382286071777,0.6378954,148.0647972226143,77.52149152755737,0.21860929,234.47225058078766,143.7530641555786,0.35906196,248.10943269729614,78.8530330657959,0.16115241,254.9270715713501,114.49118661880493,0.3973303,248.08988118171692,79.159827709198,0.45064867,326.95178258419037,129.9246244430542,0.46628726,305.08447885513306,68.26668310165405,0.2213027
1,61,1,157.91174030303955,139.8295431137085,0.68868744,137.88013345003128,74.6756820678711,0.4230993,240.23390448093414,142.44328784942627,0.2513337,255.0781260728836,77.49971914291382,0.21342781,247.05877995491028,111.79081010818481,0.5167109,241.28823900222778,73.94795227050781,0.3542919,283.80925595760345,114.10317468643188,0.13149002,304.6982983350754,67.83406066894531,0.19067627
1,62,1,158.75206190347672,140.90521621704102,0.6873891,137.0586016178131,74.5351915359497,0.42074436,274.20649099349976,133.92347621917725,0.49996856,254.7161945104599,78.71603298187256,0.304079,247.4851553440094,112.7920036315918,0.5220978,246.7277753353119,74.0185194015503,0.37235886,283.7841182947159,117.22924280166626,0.11375782,304.2080377340317,68.35284996032715,0.18629763
1,63,1,157.34275311231613,140.74831771850586,0.75552523,143.4991882443428,74.40186786651611,0.44929615,236.19245386123657,142.6177101135254,0.24608792,253.10327064990997,80.39797115325928,0.2551399,266.62537813186646,116.05052280426025,0.38825792,260.7714512348175,78.86378335952759,0.3802456,300.4798176288605,113.16960144042969,0.15554343,315.59085392951965,70.93952226638794,0.18467973
1,64,1,156.8814262151718,140.8206729888916,0.7450405,148.0110559463501,77.37841176986694,0.32446754,231.72881746292114,143.5395746231079,0.37787738,249.81925082206726,82.78516578674316,0.29408914,267.8665438890457,118.5794095993042,0.3881354,262.09694242477417,82.63849544525146,0.4452361,328.738587975502,129.20224475860596,0.37029186,327.78137624263763,70.01343059539795,0.21169753
1,65,1,159.62752544879913,140.52358436584473,0.76792926,148.58029705286026,77.93269205093384,0.41343427,234.3729441165924,143.53674221038818,0.3280369,248.20294988155365,81.87985229492188,0.26646477,262.7140339612961,118.04014253616333,0.41649064,256.3616449832916,82.37499523162842,0.46288416,329.46775794029236,129.41406059265137,0.38525605,321.4747428894043,70.04751253128052,0.2507514
1,66,1,160.54094940423965,140.90398597717285,0.81937003,154.7452707886696,82.33518409729004,0.36325803,234.82785964012146,143.80044269561768,0.40139773,247.31414306163788,82.48626041412354,0.28077394,264.39226496219635,122.14414405822754,0.3574326,259.26435947418213,86.19694995880127,0.4034472,331.0681383609772,129.7675256729126,0.3277802,326.6600841283798,72.14034366607666,0.21021268
1,67,1,160.3829756975174,140.53299713134766,0.821571,152.8245502114296,85.84231901168823,0.44264182,233.89941656589508,143.94475269317627,0.48192972,245.30998575687408,84.97356224060059,0.30947453,270.9190686941147,122.11819458007812,0.39793494,263.5372543334961,86.81275653839111,0.4863367,333.6393657922745,131.29997539520264,0.3732753,325.6687207221985,76.49635124206543,0.19473578
1,68,1,160.94202208518982,140.51161098480225,0.80723804,151.28387808799744,85.57636547088623,0.38050228,234.81356418132782,144.05257034301758,0.35809365,245.78666186332703,85.98049926757812,0.28364033,270.54096269607544,120.03469038009644,0.35296616,262.5616844892502,86.33713293075562,0.44778427,333.0685123205185,131.21556091308594,0.3080035,333.9746108055115,72.22073125839233,0.17965412
1,69,1,159.40042316913605,140.61507987976074,0.7430084,136.2215428352356,77.86778974533081,0.44096276,229.2157621383667,143.94385147094727,0.40689647,251.0326635837555,82.79413509368896,0.24876098,255.4447042942047,111.40521574020386,0.5144488,249.0577573776245,69.85306310653687,0.20825076,342.40834748744965,124.23226165771484,0.0909389,343.9824984073639,65.27600574493408,0.17403369
1,70,1,158.5852900147438,140.91362762451172,0.70359176,136.69268357753754,74.89620971679688,0.40817088,228.09937059879303,144.0660743713379,0.4576461,245.77548956871033,71.34373474121094,0.16289744,250.45086634159088,113.49274682998657,0.4672835,247.8272306919098,70.08569288253784,0.23678729,332.2221602201462,129.93791389465332,0.2422131,343.3504512310028,65.118399143219,0.1583927
1,71,1,158.53737610578537,141.14906120300293,0.6759344,136.3922377228737,74.95410251617432,0.38460514,229.02915942668915,144.2550449371338,0.491119,246.13127636909485,70.55007982254028,0.17425951,255.03894686698914,114.06518030166626,0.4898021,248.5118384361267,71.05121660232544,0.22489595,332.0149141550064,130.34437942504883,0.23554222,343.61683428287506,67.42800998687744,0.12523659
1,72,1,157.56293618679047,141.279767036438,0.7180067,134.83162051439285,81.40864896774292,0.33241063,227.2060694694519,144.6155481338501,0.5946816,221.95577657222748,75.8328800201416,0.15009934,268.06838154792786,117.41795587539673,0.5326496,260.7503762245178,82.91837501525879,0.39720124,331.04366087913513,130.94392108917236,0.18352716,348.9342371225357,68.57339906692505,0.11994121
1,73,1,157.26199519634247,141.45391750335693,0.6761131,135.41020572185516,78.5236291885376,0.39858678,229.21423864364624,144.64783477783203,0.57040244,239.01670837402344,76.5852861404419,0.15854393,256.96832597255707,116.27121496200562,0.50850534,250.4260333776474,79.12098932266235,0.3442984,331.1212067604065,130.9346799850464,0.23705786,342.686105966568,67.63172197341919,0.1173305
