video_id,frame,window_id,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence
1,0,0,77.09792959690094,136.66227626800537,0.77853245,75.26863622665405,86.41498136520386,0.8006656,89.46425426006317,151.65755558013916,0.5622206,90.57697939872742,57.60407614707947,0.6197666,128.06714820861816,133.54248809814453,0.81856894,130.1999228000641,97.23710107803343,0.5836205,150.7465558052063,137.46455001831055,0.17608297,158.7717788219452,103.62146663665771,0.4738542
1,1,0,77.15126264095306,136.30100059509277,0.7872824,75.07678318023682,85.56044387817383,0.7252995,90.89897322654724,151.0713176727295,0.48897275,90.5069522857666,56.12902212142944,0.5819798,126.32577228546144,131.9434051513672,0.645935,129.026349067688,94.62726879119872,0.6624348,145.86104083061218,133.98986625671387,0.13894236,156.36956024169922,100.73313522338869,0.37742147
1,2,0,77.69659328460693,133.21801948547363,0.7553038,74.3388055562973,85.61404514312744,0.80329406,93.5172598361969,139.17851734161377,0.315715,90.387433052063,55.86851525306702,0.4838936,126.27536821365356,128.43561935424805,0.6147391,128.6911587715149,91.82581949234007,0.6559695,143.21444082260132,129.83464527130127,0.09896046,158.4093587398529,95.45731592178343,0.41273877
1,3,0,77.7439181804657,132.4115686416626,0.76227134,73.90132117271423,86.21328639984131,0.7585178,93.6627643108368,135.7327585220337,0.25057548,89.85837268829346,55.59289503097534,0.6796918,125.41603136062622,127.41798210144044,0.7278452,127.3421471118927,90.11304664611816,0.6796146,141.5327172279358,129.92546844482422,0.11272798,159.2276577949524,91.65761280059814,0.45210236
1,4,0,77.70924258232117,131.53962898254397,0.709021,73.78283727169037,86.06126594543457,0.7265562,93.66408395767212,134.8761110305786,0.25814852,89.78792178630829,55.71787166595459,0.4019175,123.62184810638428,125.47989654541016,0.6330558,126.1070864200592,89.23901128768921,0.5963012,139.2490952014923,132.920973777771,0.1610026,157.21865105628967,92.53349351882936,0.34387863
1,5,0,77.80945527553558,131.36217403411865,0.68181336,73.97829520702362,84.98168754577637,0.6661457,93.90701699256896,132.54683780670166,0.2673341,90.04959809780121,55.24321722984314,0.6647761,121.64659428596497,125.65140056610107,0.6857482,124.25507473945618,90.18091011047365,0.6694479,137.49711918830872,134.94400310516355,0.14595279,154.08811616897583,93.5888605117798,0.33469382
1,6,0,77.22556519508362,131.34527969360352,0.6562122,73.9541767835617,85.38239526748657,0.7342665,94.69406294822691,133.50609588623047,0.26187956,89.68848693370819,54.919124126434326,0.66003406,122.59736227989195,127.71097946166992,0.7321542,125.2842812538147,90.90952682495116,0.713603,137.5588207244873,148.63354015350342,0.19981453,153.1994252204895,93.90800762176514,0.4487904
1,7,0,76.9001327753067,130.9417324066162,0.6272652,73.42727291584015,85.203688621521,0.7037959,95.7418839931488,132.58817958831787,0.31990686,89.68712437152863,55.31436729431152,0.69093263,123.88960766792296,127.35828685760498,0.69467294,126.40772986412048,92.26148176193236,0.50774175,137.51319098472595,140.91781902313232,0.16643125,149.5719735622406,98.05818605422974,0.51126873
1,8,0,76.9970463514328,131.0941390991211,0.73433584,73.95110833644867,84.92940950393677,0.65331,96.58580350875854,133.7335329055786,0.36790848,89.53871238231659,55.409714460372925,0.71644425,126.11242938041688,129.57775402069092,0.7782607,127.4999361038208,93.98998308181764,0.5904008,143.34780025482178,135.1870756149292,0.18728979,150.24260091781616,100.34902143478394,0.54125845
1,9,0,76.67647409439087,129.7318630218506,0.6843561,74.33006155490875,86.18627834320068,0.73615324,95.06132173538208,133.88289260864258,0.35203126,89.79063618183136,55.39201545715332,0.67113566,127.39564108848572,129.8729829788208,0.771742,128.03748297691345,93.71398735046388,0.6614945,149.0070037841797,129.92442417144775,0.13474594,151.71983289718628,102.86338138580322,0.4429171
1,10,0,76.59561622142792,131.136625289917,0.55436134,75.3552393913269,86.2429552078247,0.7926637,92.37717080116272,140.83896923065186,0.35090512,90.8128743171692,57.244070053100586,0.6808208,130.71034717559814,131.0148458480835,0.7505109,129.7105269432068,93.901198387146,0.64674544,155.3299252986908,131.7694549560547,0.23479033,154.22398614883423,101.36589336395264,0.48666802
1,11,0,75.71016538143158,132.0260887145996,0.73732316,75.52158999443054,86.23892831802368,0.7543944,84.42916858196259,146.0983018875122,0.32066956,91.5261058807373,58.11144280433655,0.78108853,130.64013767242432,128.96566677093506,0.6293588,129.7249894142151,93.24547338485718,0.5933182,154.98211789131165,125.41430759429932,0.19433838,156.88633608818054,98.40770292282104,0.56268835
1,12,0,76.42477023601532,135.61168003082275,0.7764652,76.47531914710999,86.58306646347046,0.7784141,75.10546135902405,156.20712566375732,0.3437313,92.6648108959198,59.23218774795532,0.784239,129.84409022331238,129.13709926605225,0.7884351,128.6627595424652,92.3231725692749,0.6052543,156.2989537715912,126.14521312713624,0.37641805,156.52130889892578,96.32951307296752,0.59598565
1,13,0,75.68925487995148,135.2663688659668,0.8194228,76.4276670217514,86.6043381690979,0.77830034,77.27132904529572,153.07288932800293,0.4711323,92.22135591506958,60.17198371887207,0.7277398,129.6908824443817,128.66108226776123,0.77332646,128.5031681060791,91.64882946014404,0.74472713,155.71437168121338,127.85928058624268,0.41773653,156.5955309867859,95.48091220855711,0.5931965
1,14,0,76.47502410411835,134.81225299835205,0.6935922,76.12658905982971,87.08984661102295,0.8268157,77.01834845542908,153.08248805999756,0.32509258,92.81927394866943,62.342899322509766,0.7823486,130.45571970939636,128.3429651260376,0.7185267,129.43474221229553,91.58866214752196,0.7090927,155.89427280426025,126.47270011901855,0.4190724,156.79146099090576,98.13802289962769,0.5603371
1,15,0,76.14082086086273,134.28865718841553,0.6564899,75.2191333770752,85.97760248184204,0.79676986,82.62757170200348,148.69834232330322,0.35779473,92.0860116481781,63.63599586486816,0.82089573,128.52577376365662,129.11167907714844,0.8277745,128.0949466228485,92.39632177352904,0.6140655,154.59125566482544,129.53111934661865,0.5025283,155.8863227367401,99.71215057373048,0.58979094
1,16,0,76.41029167175293,133.87273597717285,0.67174256,73.8732545375824,88.57393074035645,0.7582849,89.12563073635101,141.6598539352417,0.33785892,91.14533948898315,63.12828588485718,0.82098293,128.78484296798706,128.7128095626831,0.7191349,128.30437350273132,92.65047359466551,0.594525,153.70321917533877,129.20672225952148,0.48648733,155.32804775238037,99.83509588241576,0.57753056
1,17,0,76.96017134189606,132.861421585083,0.6609334,74.07516050338745,87.33901309967041,0.6468928,93.53387880325316,136.97401332855225,0.3457997,89.92150115966797,61.159780502319336,0.7104684,128.17063856124878,127.3498182296753,0.80291426,127.74972486495972,92.01298761367798,0.5296707,152.58225965499878,127.94895935058594,0.39342183,154.4176630973816,97.61552143096924,0.43432412
1,18,0,76.764209151268,132.44873332977295,0.7316854,72.85305488109589,85.33673334121704,0.80931664,94.64307951927184,132.80438709259033,0.31950033,89.25958561897278,59.71469926834106,0.47188953,127.17057156562804,125.23878383636476,0.7880343,126.63616824150084,89.22869729995728,0.5799793,151.40298891067505,124.21246337890624,0.35382086,154.877179145813,94.27190113067628,0.45427004
1,19,0,77.0856021642685,132.3729305267334,0.58859134,73.16734540462494,84.88411235809326,0.7915202,91.24531078338624,131.9818572998047,0.2537559,89.75696909427643,59.85689568519592,0.7876755,127.5642876625061,124.96715831756592,0.78426576,127.4391143321991,89.22754573822021,0.55562156,152.33783531188965,124.01293563842772,0.253204,156.206889629364,91.61442565917967,0.42199484
1,20,0,77.12199974060059,131.9964199066162,0.7439881,74.02813601493835,82.89174604415894,0.5952165,89.97364330291748,137.74435806274414,0.3004862,90.94596552848816,58.080779790878296,0.7964351,130.1008849143982,124.90046787261964,0.7845494,129.36239767074585,88.45162200927734,0.7067073,155.81329154968262,124.1013412475586,0.24706283,157.41909790039062,91.9362621307373,0.33215806
1,21,0,76.9510303735733,132.69070434570312,0.7094503,75.86327660083771,81.84615659713745,0.58755124,85.5528210401535,147.55755233764648,0.42207527,91.40277791023254,57.11728739738464,0.52137816,130.6466178894043,125.70339965820312,0.7490641,130.40591645240784,88.78646183013916,0.5262091,154.26872539520264,125.46898174285889,0.39893225,156.78533482551575,92.2707872390747,0.42996255
1,22,0,76.78950774669647,132.07039165496826,0.6892514,76.50877165794373,82.02544260025024,0.73466,84.90875291824341,145.57261753082275,0.3939723,93.01478552818298,57.041420221328735,0.6800596,132.18378114700317,127.03014183044434,0.78268707,131.05325150489807,88.12477159500122,0.7348454,155.44267463684082,127.9291467666626,0.41176027,156.90387773513794,92.453284740448,0.48108214
1,23,0,76.91840934753418,132.73713874816897,0.6982287,77.02825653553009,80.65262365341187,0.7351954,86.6805933713913,145.94779777526855,0.5081085,93.49789428710938,56.5949969291687,0.57468015,133.16515851020813,126.89734745025636,0.7781086,131.93903493881226,87.93944883346558,0.7418926,156.36562275886536,127.64842319488524,0.4771601,158.44637322425842,93.229651927948,0.52342075
1,24,0,77.69232320785522,132.5765495300293,0.7831344,76.5796570777893,81.05437564849854,0.8259236,86.97679507732391,146.351731300354,0.49740323,94.22469782829285,55.25732564926148,0.57590103,133.00548124313354,127.53608512878418,0.7954196,132.2972493171692,87.73670959472656,0.73124063,156.4454345703125,128.97496509552002,0.49836972,158.76727271080017,93.31800031661987,0.5393994
1,25,0,78.21815955638885,132.15753841400146,0.75704956,76.61098527908325,80.43022918701172,0.7945099,89.00988805294037,143.05414485931396,0.46705937,93.5029046535492,54.624006032943726,0.53712153,133.33090829849243,127.6144199371338,0.76746565,132.8594081401825,87.93959188461304,0.6329769,156.41441750526428,127.74795818328856,0.41114083,159.3222324848175,94.18544101715088,0.37569362
1,26,0,78.64552664756775,131.826904296875,0.721205,76.3169025182724,79.67287349700928,0.7349053,92.81520771980286,137.9619102478027,0.46473143,93.10141015052795,52.41898703575134,0.47663617,133.14480590820312,127.67653274536131,0.7594224,132.97103095054626,87.87731456756592,0.59959066,155.49557852745056,128.3837490081787,0.36143205,159.32073044776917,93.91817140579224,0.41177315
1,27,0,79.09088599681854,132.71121788024902,0.72328544,76.50268840789795,79.56197309494019,0.7794985,92.31442856788637,141.63742351531982,0.5450208,93.54547667503356,53.20938038825989,0.4872651,133.06216168403623,127.3743371963501,0.7833477,132.82537627220154,88.03216743469238,0.63926286,156.59075665473938,128.62102794647217,0.28773692,160.29140043258667,93.88767290115356,0.31473422
1,28,0,78.52590548992157,131.72393608093262,0.7139398,74.73153460025787,80.14677333831787,0.79879814,93.58979749679564,135.9135036468506,0.27621487,92.77156281471252,54.87256813049317,0.49538687,131.35375547409058,127.68567371368408,0.77985215,131.41437339782715,87.97695684432983,0.70828474,154.83677434921265,128.68206787109375,0.38024837,159.69004917144775,93.6797981262207,0.36613712
1,29,0,77.6893835067749,132.16593551635742,0.47546864,74.14843308925629,80.69176959991455,0.8311782,91.32284808158876,136.3677625656128,0.27992457,91.87728214263916,56.459084033966064,0.5159777,130.9637622833252,127.66506004333496,0.77119434,130.16368079185486,87.77149248123169,0.7360146,154.7476499080658,128.8549165725708,0.39833322,158.118145942688,93.17441272735596,0.35661674
1,30,0,76.15279960632324,131.99159908294678,0.72094303,74.02285206317902,80.716224193573,0.7707352,86.96592676639557,142.07772064208984,0.4068518,91.81251215934752,57.80875015258789,0.57640505,130.57909059524536,128.086030960083,0.74131036,130.46206045150757,89.57272100448608,0.611879,154.3672912120819,128.51212310791016,0.25987953,157.35591578483582,93.4701566696167,0.40936232
1,31,0,74.96435570716858,133.43049335479736,0.59896934,73.76021552085876,80.38317966461182,0.8448705,85.05570042133331,147.63319778442383,0.42891267,90.8311026096344,58.12186050415039,0.6709174,129.94850325584412,129.4240026473999,0.826912,130.02977418899536,89.9509768486023,0.5956416,153.4089915752411,129.1749505996704,0.39701954,156.79523754119873,94.00747108459473,0.39470696
1,32,0,74.98208510875702,134.01495742797852,0.6238099,73.71507930755615,80.64583587646484,0.8457008,85.4114203453064,146.82030963897705,0.38211447,90.8076171875,57.82303023338318,0.6821821,130.1552050113678,130.36937046051025,0.82293844,130.14833855628967,91.22336673736572,0.6898432,153.96513152122498,129.36207580566406,0.3992109,157.20117378234863,95.48576164245604,0.40862632
1,33,0,75.07481980323792,134.24000549316406,0.57855505,73.5704814195633,81.04524183273315,0.8495617,85.96856880187988,146.841552734375,0.47783607,90.97852754592896,57.27118539810181,0.73554945,130.25059509277344,130.67080783843994,0.8188832,130.07576870918274,91.44897270202635,0.60412073,154.0154390335083,129.9843626022339,0.40764177,157.16832208633423,96.10158967971802,0.3480712
1,34,0,76.06011855602264,135.13294506072998,0.73235655,73.48475801944733,82.76664066314697,0.74040115,86.03693294525146,148.5180549621582,0.4459693,90.79319763183594,58.28217434883118,0.6909259,129.7184555530548,129.9875526428223,0.80741954,129.61398887634277,90.99128770828248,0.64676183,154.15246772766113,129.06268405914307,0.3284137,156.89143228530884,96.45574140548706,0.29196876
1,35,0,76.00324499607086,135.78863430023193,0.7918423,73.45144498348236,83.35914421081543,0.6871307,86.96093249320984,149.75793647766113,0.44192362,90.76323199272156,58.36875247955322,0.74759054,130.2645103931427,130.3388147354126,0.79348826,129.8038249015808,90.77604579925536,0.641745,153.3244161605835,130.56954193115234,0.4249128,156.49798440933228,96.6103081703186,0.3354796
1,36,0,76.16594243049622,137.9797487258911,0.7704764,73.38725972175598,84.40058517456055,0.82844037,90.22234308719636,148.91620922088623,0.49053034,90.9573917388916,59.69075608253479,0.7021668,131.13284873962402,132.46110725402832,0.67966723,130.44374632835388,94.32614612579346,0.6936716,159.1034071445465,131.93394947052002,0.26947188,158.54715991020203,98.13716459274292,0.32087883
1,37,0,75.10819721221924,140.39603996276855,0.8387115,72.9545282125473,85.9501223564148,0.72160393,88.41939973831177,153.45412063598633,0.51324165,89.8951028585434,62.581401348114014,0.6896322,130.39939332008362,134.90004348754883,0.8240745,129.7619502544403,96.46096277236938,0.65770006,162.60150122642517,134.51987075805664,0.24283908,162.31199431419373,100.14183330535889,0.28983065
1,38,0,72.78498041629791,142.3928623199463,0.75114983,70.86935746669769,88.73281049728394,0.7326769,85.46284365653992,156.23946952819824,0.4252164,87.24412548542023,65.21242666244507,0.57512105,127.24123167991638,135.6527500152588,0.8240396,126.2526445388794,99.06613874435423,0.74457526,158.90308904647827,130.90084838867188,0.11534722,153.5282425880432,102.71652507781982,0.39195836
1,39,0,70.86467432975769,145.88156509399414,0.5465456,67.88779246807098,93.06553649902344,0.6749543,83.46676516532898,160.6144027709961,0.67960745,83.1312530040741,69.14621877670288,0.45322654,123.12434124946594,138.06892681121826,0.8223017,121.34054350852966,98.90145826339722,0.7446691,147.71104621887207,137.60435390472412,0.44262335,149.13121151924133,104.28558158874512,0.61385775
1,40,0,68.60929596424103,146.27067852020264,0.66336036,65.0284503698349,95.0605492591858,0.5939871,81.79405915737152,160.02962398529053,0.5850526,81.02473723888397,71.65177392959595,0.41468075,120.60632634162904,138.80885887145996,0.706095,120.42621064186096,101.14876317977904,0.574791,143.94743490219116,138.37426948547363,0.46721688,146.8968026638031,105.33066320419312,0.56784517
1,41,0,67.54959809780121,146.9748764038086,0.6636067,64.31526172161102,95.33864784240724,0.7890042,79.80737912654877,161.26035022735596,0.5934031,80.0701390504837,73.71944236755371,0.5260765,119.03479862213136,140.6450490951538,0.7958007,119.43062829971312,102.4927215576172,0.7972081,141.67025017738342,140.10564613342285,0.47184303,145.7387535572052,105.06342220306396,0.54471517
1,42,0,67.14532482624054,148.44947624206543,0.7599665,63.993847250938416,95.0549488067627,0.7712513,79.3801622390747,161.37459087371826,0.56398237,80.441565990448,74.75571203231812,0.6534523,116.8977861404419,142.26554679870603,0.804887,117.70053911209106,102.6139931678772,0.6871095,139.34601950645447,142.38772678375244,0.44347408,144.45432949066162,105.93393850326538,0.6597409
1,43,0,67.10311222076416,150.39495754241943,0.66515374,63.98481893539429,96.6690592765808,0.5884069,79.45360112190247,162.87998962402344,0.56918204,79.8146961927414,76.09136629104614,0.57663643,116.8120949268341,144.90112113952637,0.8292674,117.67660307884216,105.40643739700316,0.61268914,139.03745818138125,144.96021556854248,0.50417495,144.23138427734375,107.34335708618164,0.66621804
1,44,0,66.0787980556488,151.24299335479736,0.74280906,63.36772310733795,98.74402332305908,0.682467,78.86741507053375,164.0715913772583,0.5695703,79.68680310249329,76.74363660812378,0.6758928,117.6417772769928,146.58072757720947,0.6577519,117.6598768234253,107.3916082382202,0.7022189,141.59495520591736,144.6309404373169,0.59690386,145.97851085662842,108.58298110961914,0.5388255
1,45,0,63.89360237121582,151.42398166656494,0.78078747,61.54524791240692,99.14935874938963,0.7748243,77.91893768310547,163.40653228759766,0.5199969,77.2956030368805,76.9133095741272,0.5428878,117.4337236881256,146.53552341461182,0.7818126,117.40516352653503,108.70476055145264,0.53819263,141.06204319000244,144.49790287017822,0.45658422,145.97734141349792,109.19596242904665,0.43298015
1,46,0,62.59888935089111,150.96056747436523,0.53689086,59.81842029094696,97.68757629394533,0.5858547,75.42057263851166,162.6022129058838,0.6131028,77.17700111865997,77.31017637252808,0.666594,113.09575486183168,145.93150424957275,0.7370158,114.42355561256409,107.7616171836853,0.64014626,136.14486742019653,146.30475330352783,0.52396536,141.660991191864,108.42031049728394,0.59585786
1,47,0,61.65553498268128,151.18535804748535,0.72916347,58.76753079891205,97.00961399078368,0.6056989,74.31964921951294,160.86511421203613,0.6395376,76.83854925632477,77.40104961395264,0.62699926,111.75300884246826,144.8759298324585,0.5983549,114.4117431640625,108.22317171096802,0.6608579,133.60040593147278,144.11783027648926,0.5402458,140.45033860206604,107.62360858917236,0.51202035
1,48,0,61.7522554397583,151.84483814239502,0.7727387,58.49324810504913,97.340398311615,0.68013173,74.73170626163483,161.33864212036133,0.48292205,76.91991138458252,77.35613870620728,0.65490794,113.48885941505432,145.79540538787842,0.8073882,113.96524119377136,106.5882830619812,0.77101153,136.29518914222717,144.73877239227295,0.6159034,140.1244180202484,108.67444801330566,0.5076229
1,49,0,61.78815412521362,151.20388317108154,0.7254238,59.10371887683869,97.60877656936646,0.7456975,73.92469394207001,163.09313583374023,0.63867354,77.14906859397888,77.21516180038452,0.43251246,113.75891494750977,146.34379196166992,0.7893981,114.75158977508544,107.08005714416504,0.7778508,136.53195309638977,146.0082654953003,0.55464494,141.2999873161316,108.80685615539552,0.5850835
1,50,0,62.04491126537323,151.97940635681152,0.808769,59.32834315299988,97.7017741203308,0.5776386,72.91859197616577,161.25439929962158,0.5948479,77.28327023983002,77.71312284469604,0.5304173,113.718435049057,146.61740589141846,0.82243764,115.11367726325987,108.42442321777344,0.64152586,136.89366507530212,146.1093454360962,0.6184038,140.6058530807495,110.33612298965454,0.607033
1,51,0,62.60503160953522,152.3394947052002,0.738343,59.56496226787567,98.54961681365968,0.7059672,74.52486503124237,159.52445316314697,0.4508291,77.46176052093506,79.10701322555542,0.46676955,113.24853348731996,147.27361011505127,0.7776446,114.98115468025208,109.02275609970091,0.6839212,136.5325539112091,146.664813041687,0.6622452,141.4684407711029,110.47005462646484,0.645216
1,52,0,62.35496389865875,151.78149509429932,0.7489607,59.724913120269775,99.86553001403809,0.75272876,77.02570307254791,156.47902297973633,0.30059505,78.3359192609787,79.03818416595459,0.54305255,113.47529816627502,147.54211711883545,0.8152884,115.15457558631896,109.65046453475952,0.7139939,135.24413871765137,147.06017780303955,0.5717101,141.05946826934814,110.83452033996582,0.625924
1,53,0,61.9605450630188,150.64572620391846,0.71351826,60.38870620727539,99.6390299797058,0.78498876,76.06571364402771,155.83949851989746,0.3587147,78.73172748088837,79.86457633972168,0.62928545,114.8596613407135,148.0241994857788,0.6120712,116.29302310943604,109.64721727371216,0.7374413,139.27108931541443,147.95805263519287,0.42410225,144.2100338935852,110.69402265548706,0.5262464
1,54,0,62.54476237297058,150.88681030273438,0.7017991,61.24513554573059,99.29243850708008,0.8299728,76.75168859958649,156.35060596466064,0.2506943,79.89846694469452,79.38001203536987,0.6255222,114.21504068374634,146.98547649383545,0.7904482,115.86750674247742,109.108136177063,0.7448102,137.5691418647766,146.85698795318604,0.5822273,141.8017964363098,112.01647329330444,0.6923261
1,55,0,63.49715578556061,150.98768997192383,0.5903971,62.59325671195984,98.94682693481444,0.7481334,77.1412740945816,155.57564067840576,0.24546482,80.28561162948608,78.85409879684448,0.49252647,115.41768956184389,147.41767692565918,0.7293564,116.7691581249237,109.28425359725952,0.8004805,139.46119356155396,147.2482614517212,0.5490175,143.1089334487915,111.92007112503052,0.5104365
1,56,0,64.78833901882172,152.0007781982422,0.7829685,62.64596211910248,100.17052221298218,0.76208377,76.67676377296448,160.05601692199707,0.2556954,81.36995363235474,79.71358585357666,0.63369584,116.2108509540558,148.35775184631348,0.6838752,117.33766841888428,108.69598436355592,0.7496122,140.75131464004517,148.14883995056152,0.62699115,143.772887468338,112.57539558410645,0.5875145
1,57,0,63.79138338565826,152.9961280822754,0.7194118,62.510676860809326,100.99775838851927,0.76903224,73.97883701324463,164.31643772125244,0.25963116,80.7737683057785,80.34447002410889,0.6190256,115.48900413513184,149.21551513671875,0.80494237,116.65901589393616,109.49734258651732,0.8267097,141.72992396354675,149.32450580596924,0.5938866,144.40315294265747,114.4451813697815,0.67597425
1,58,0,62.50715780258179,151.95667552947998,0.70732677,62.33029294013977,100.2983455657959,0.596956,71.499054312706,167.26104545593262,0.2900541,81.06043207645416,81.39919328689575,0.6031538,114.94934368133544,149.4098072052002,0.82607234,116.38022708892822,110.23738193511964,0.80745196,139.79079413414,148.98979473114014,0.5547339,143.92093467712402,113.80494165420532,0.6044316
1,59,0,62.35168087482453,151.79674434661865,0.7640921,62.814319014549255,99.94882154464722,0.770458,70.36415266990662,168.50089836120603,0.42894608,80.82163500785828,79.20901584625244,0.55529076,113.93448162078856,148.0184202194214,0.8813463,115.11797952651978,109.5537405014038,0.79232657,138.2293837070465,148.29018878936768,0.5497415,142.90164160728455,112.22295331954956,0.6187284
